Year,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
2017,PORST,77,SACRA,80,W,-1.5,W,155.0,O
2017,MONTA,83,SACRA,92,W,+6.0,W,143.0,O
2017,MONST,74,SACRA,65,L,0.0,L,150.5,U
2017,SACRA,74,NARIZ,62,W,+2.0,W,146.5,U
2017,SACRA,88,SUTAH,83,W,-2.5,W,153.5,O
2017,SACRA,76,PORST,83,L,-9.5,W,150.0,O
2016,SACRA,67,EWASH,74,L,-8.0,W,156.0,U
2016,SACRA,65,IDAHO,63,W,-4.5,W,133.0,U
2016,PORST,81,SACRA,63,L,-4.0,L,148.5,U
2016,WEBER,85,SACRA,74,L,+6.0,L,143.5,O
2016,ID.ST,71,SACRA,82,W,-10.0,W,149.5,O
2016,SACRA,58,MONTA,77,L,-8.5,L,138.5,U
2016,SACRA,64,MONST,71,L,-2.5,L,155.0,U
2016,SACRA,68,PORST,76,L,-2.0,L,153.5,U
2015,MONTA,69,SACRA,70,W,-3.0,L,138.0,O
2015,MONST,59,SACRA,75,W,-10.0,W,134.5,U
2015,SACRA,78,WEBER,71,W,-4.0,W,133.5,O
2015,SACRA,62,ID.ST,59,W,+4.0,L,132.5,U
2015,EWASH,77,SACRA,90,W,+1.0,W,151.0,O
2015,IDAHO,76,SACRA,79,W,-4.5,L,153.5,O
2015,SACRA,73,NCOLO,84,L,-4.0,L,138.5,O
2015,SACRA,63,NDAKOT,61,W,+2.5,L,135.5,U
2015,SUTAH,75,SACRA,90,W,-11.5,W,141.5,O
2017,DENVR,72,SACRA,61,L,+1.5,L,148.0,U
2017,SF,77,SACRA,59,L,+4.0,L,144.5,U
2017,UCDAV,81,SACRA,72,L,-2.5,L,143.0,O
2017,ALPVLY,60,SACRA,82,W,0.0,,0.0,
2017,SACRA,61,NEBRS,83,L,-17.0,L,137.5,O
2017,SACRA,53,COLO,90,L,-20.5,L,146.0,U
2016,PACIF,71,SACRA,79,W,-4.5,W,142.5,O
2016,SDKOTA,96,SACRA,90,L,-6.5,L,150.0,O
2016,UCDAV,79,SACRA,84,W,-2.5,W,145.0,O
2016,HOLYN,56,SACRA,96,W,0.0,,0.0,
2016,SACRA,77,SEATT,65,W,0.0,,0.0,
2016,SACRA,66,ARZST,63,W,-18.0,W,144.0,U
2015,BRISTL,63,SACRA,97,W,0.0,,0.0,
2015,SIMPSO,42,SACRA,74,W,0.0,,0.0,
2015,SACRA,70,UCRIV,69,W,+1.0,P,0.0,
2015,SACRA,58,GONZG,104,L,-23.5,L,0.0,
2014,UCI,79,SACRA,53,L,+10.5,L,138.5,U
