Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Jan 28 2018,SETON,86,DPAUL,70,L,+6.0,L,146.5,O
Jan 24 2018,DPAUL,74,GTOWN,73,W,-4.0,W,144.0,O
Jan 20 2018,BUTLR,79,DPAUL,67,L,+5.5,L,148.0,U
Jan 15 2018,DPAUL,52,MARQ,70,L,-9.5,L,157.0,U
Jan 12 2018,PROV,71,DPAUL,64,L,-1.0,L,149.0,U
Jan 6 2018,DPAUL,91,STJON,74,W,-7.5,W,148.0,O
Jan 2 2018,GTOWN,90,DPAUL,81,L,-4.5,L,145.0,O
Nov 26 2017,PORTL,69,DPAUL,82,W,-9.0,W,145.0,O
Nov 24 2017,OREG,89,DPAUL,79,L,+12.0,W,147.0,O
Nov 23 2017,MICHS,73,DPAUL,51,L,+13.5,L,148.0,U
Nov 17 2017,DPAUL,73,ILL,82,L,-8.5,L,153.0,O
Nov 13 2017,DELST,57,DPAUL,81,W,-22.5,W,139.0,U
Nov 11 2017,ND,72,DPAUL,58,L,+9.0,L,149.0,U
Dec 30 2017,DPAUL,72,XAVIR,77,L,-14.0,W,155.0,U
Dec 27 2017,VILLA,103,DPAUL,85,L,+15.0,L,145.0,O
Dec 21 2017,MIAOH,66,DPAUL,83,W,-13.0,W,137.5,O
Dec 16 2017,NWEST,62,DPAUL,60,L,+5.5,W,138.5,U
Dec 11 2017,ALA&M,59,DPAUL,83,W,-24.5,L,143.0,U
Dec 9 2017,DPAUL,65,ILCHI,55,W,+4.5,W,146.0,U
Dec 6 2017,CCONN,57,DPAUL,85,W,-10.5,W,0.0,
Dec 2 2017,YOUNG,73,DPAUL,89,W,-16.0,P,150.5,O
Feb 27 2018,DPAUL,57,CREIG,82,L,-8.5,L,153.5,U
Feb 24 2018,MARQ,62,DPAUL,70,W,+2.5,W,155.5,U
Feb 21 2018,DPAUL,62,VILLA,93,L,-18.5,L,154.0,O
Feb 18 2018,DPAUL,77,SETON,82,L,-9.5,W,149.5,O
Feb 14 2018,STJON,77,DPAUL,76,L,+1.5,W,142.5,O
Feb 10 2018,DPAUL,80,PROV,63,W,-7.0,W,142.0,O
Feb 7 2018,CREIG,76,DPAUL,75,L,+6.5,W,155.5,U
Feb 3 2018,DPAUL,57,BUTLR,80,L,-13.0,L,147.0,U
Mar 7 2018,DPAUL,69,MARQ,72,L,-5.5,W,149.5,U
Mar 3 2018,XAVIR,65,DPAUL,62,L,+7.5,W,157.5,U
