Jan 27, 2018,SELA,67,NICHL,63,L,0.0,,0.0,
Jan 24, 2018,NICHL,79,LAMAR,74,W,0.0,,0.0,
Jan 16, 2018,TEXCC,61,NICHL,91,W,0.0,,0.0,
Jan 13, 2018,C.ARK,79,NICHL,86,W,0.0,,0.0,
Jan 10, 2018,MCNEE,80,NICHL,85,W,0.0,,0.0,
Jan 6, 2018,NICHL,72,HOUBPT,71,W,0.0,,0.0,
Jan 3, 2018,NICHL,64,SFA,81,L,0.0,,0.0,
Jan 28, 2017,MCNEE,74,NICHL,78,W,0.0,,0.0,
Jan 26, 2017,NICHL,80,HOUBPT,83,L,0.0,,0.0,
Jan 21, 2017,LAMAR,87,NICHL,76,L,0.0,,0.0,
Jan 19, 2017,ABILE,59,NICHL,62,W,0.0,,0.0,
Jan 14, 2017,NICHL,60,SFA,80,L,0.0,,0.0,
Jan 12, 2017,NICHL,81,NWST,86,L,0.0,,0.0,
Jan 7, 2017,NICHL,61,SAMHO,74,L,0.0,,0.0,
Jan 2, 2017,TEXCC,64,NICHL,68,W,0.0,,0.0,
Jan 30, 2016,NICHL,61,INCAR,68,L,0.0,,0.0,
Jan 25, 2016,NWST,88,NICHL,80,L,0.0,,0.0,
Jan 23, 2016,C.ARK,94,NICHL,83,L,0.0,,0.0,
Jan 18, 2016,NICHL,76,SAMHO,87,L,0.0,,0.0,
Jan 16, 2016,NICHL,71,TEXCC,76,L,0.0,,0.0,
Jan 13, 2016,NICHL,69,HOUBPT,78,L,0.0,,0.0,
Jan 9, 2016,ABILE,62,NICHL,63,W,0.0,,0.0,
Jan 5, 2016,NICHL,46,MEMPH,82,L,0.0,,0.0,
Jan 2, 2016,LAMAR,79,NICHL,67,L,0.0,,0.0,
Jan 31, 2015,INCAR,69,NICHL,58,L,0.0,,0.0,
Jan 26, 2015,NICHL,51,NWST,80,L,0.0,,0.0,
Jan 24, 2015,NICHL,71,C.ARK,61,W,0.0,,0.0,
Jan 20, 2015,SAMHO,62,NICHL,39,L,0.0,,0.0,
Jan 17, 2015,TEXCC,69,NICHL,66,L,0.0,,0.0,
Jan 13, 2015,HOUBPT,57,NICHL,61,W,0.0,,0.0,
