Feb 24, 2018,UMKC,58,NMXST,82,L,0.0,,0.0,
Feb 22, 2018,UMKC,83,UTRGV,59,W,0.0,,0.0,
Feb 15, 2018,CHIST,67,UMKC,76,W,0.0,,0.0,
Feb 10, 2018,UTVAL,70,UMKC,77,W,0.0,,0.0,
Feb 8, 2018,SEATT,67,UMKC,74,W,0.0,,0.0,
Feb 3, 2018,UMKC,58,CSBAK,81,L,0.0,,0.0,
Feb 1, 2018,UMKC,62,GRCNYN,79,L,0.0,,0.0,
Feb 25, 2017,UMKC,77,GRCNYN,84,L,0.0,,0.0,
Feb 23, 2017,UMKC,62,CSBAK,71,L,0.0,,0.0,
Feb 18, 2017,CHIST,65,UMKC,84,W,0.0,,0.0,
Feb 11, 2017,SEATT,72,UMKC,102,W,0.0,,0.0,
Feb 9, 2017,UTVAL,76,UMKC,84,W,0.0,,0.0,
Feb 4, 2017,UMKC,73,UTRGV,60,W,0.0,,0.0,
Feb 27, 2016,NMXST,62,UMKC,61,L,0.0,,0.0,
Feb 20, 2016,UMKC,70,UTVAL,79,L,0.0,,0.0,
Feb 18, 2016,UMKC,66,GRCNYN,78,L,0.0,,0.0,
Feb 13, 2016,TEXPA,58,UMKC,75,W,0.0,,0.0,
Feb 6, 2016,UMKC,55,SEATT,65,L,0.0,,0.0,
Feb 4, 2016,UMKC,66,CSBAK,77,L,0.0,,0.0,
Feb 28, 2015,GRCNYN,65,UMKC,70,W,0.0,,0.0,
Feb 26, 2015,UTVAL,50,UMKC,69,W,0.0,,0.0,
Feb 21, 2015,UMKC,62,CSBAK,64,L,0.0,,0.0,
Feb 18, 2015,UMKC,56,SEATT,74,L,0.0,,0.0,
Feb 14, 2015,UMKC,61,CHIST,50,W,0.0,,0.0,
Feb 7, 2015,NMXST,77,UMKC,63,L,0.0,,0.0,
Feb 5, 2015,TEXPA,45,UMKC,70,W,0.0,,0.0,
Feb 27, 2014,UMKC,85,GRCNYN,80,W,0.0,,0.0,
Feb 22, 2014,UTVAL,56,UMKC,74,W,0.0,,0.0,
Feb 20, 2014,CSBAK,74,UMKC,69,L,0.0,,0.0,
Feb 15, 2014,UMKC,59,TEXPA,68,L,0.0,,0.0,
