Feb 24, 2018,UTVAL,59,GRCNYN,60,L,0.0,,0.0,
Feb 22, 2018,UTVAL,70,CSBAK,47,W,0.0,,0.0,
Feb 17, 2018,UTRGV,72,UTVAL,84,W,0.0,,0.0,
Feb 15, 2018,NMXST,79,UTVAL,86,W,0.0,,0.0,
Feb 10, 2018,UTVAL,70,UMKC,77,L,0.0,,0.0,
Feb 8, 2018,UTVAL,97,CHIST,57,W,0.0,,0.0,
Feb 3, 2018,UTVAL,54,SEATT,55,L,0.0,,0.0,
Feb 25, 2017,UTVAL,88,UTRGV,68,W,0.0,,0.0,
Feb 23, 2017,UTVAL,84,NMXST,72,W,0.0,,0.0,
Feb 18, 2017,GRCNYN,77,UTVAL,71,L,0.0,,0.0,
Feb 16, 2017,CSBAK,80,UTVAL,71,L,0.0,,0.0,
Feb 11, 2017,UTVAL,87,CHIST,54,W,0.0,,0.0,
Feb 9, 2017,UTVAL,76,UMKC,84,L,0.0,,0.0,
Feb 4, 2017,UTVAL,50,SEATT,63,L,0.0,,0.0,
Feb 27, 2016,UTVAL,69,SEATT,72,L,0.0,,0.0,
Feb 20, 2016,UMKC,70,UTVAL,79,W,0.0,,0.0,
Feb 18, 2016,CHIST,72,UTVAL,74,W,0.0,,0.0,
Feb 13, 2016,UTVAL,69,CSBAK,91,L,0.0,,0.0,
Feb 6, 2016,UTVAL,74,NMXST,98,L,0.0,,0.0,
Feb 4, 2016,UTVAL,88,TEXPA,77,W,0.0,,0.0,
Feb 28, 2015,UTVAL,44,CHIST,65,L,0.0,,0.0,
Feb 26, 2015,UTVAL,50,UMKC,69,L,0.0,,0.0,
Feb 21, 2015,TEXPA,49,UTVAL,72,W,0.0,,0.0,
Feb 19, 2015,NMXST,51,UTVAL,38,L,0.0,,0.0,
Feb 14, 2015,UTVAL,57,GRCNYN,83,L,0.0,,0.0,
Feb 9, 2015,STKATH,55,UTVAL,77,W,0.0,,0.0,
Feb 7, 2015,UTVAL,33,SEATT,53,L,0.0,,0.0,
Feb 5, 2015,UTVAL,69,CSBAK,72,L,0.0,,0.0,
Feb 27, 2014,NMXST,61,UTVAL,66,W,0.0,,0.0,
Feb 22, 2014,UTVAL,56,UMKC,74,L,0.0,,0.0,
