Nov 28, 2017,DAVID,85,CHARL,70,L,+8.5,L,155.5,U
Nov 24, 2017,HIGHP,67,CHARL,70,W,0.0,,0.0,
Nov 20, 2017,PRESB,74,CHARL,83,W,0.0,,0.0,
Nov 18, 2017,COLCH,81,CHARL,72,L,+5.5,L,144.5,O
Nov 13, 2017,CHARL,65,OKST,83,L,-14.5,L,160.0,U
Nov 10, 2017,METHOD,76,CHARL,116,W,0.0,,0.0,
Nov 30, 2016,JMU,56,CHARL,65,W,-5.0,W,149.5,U
Nov 28, 2016,APPST,72,CHARL,80,W,-8.0,P,163.0,U
Nov 26, 2016,CHARL,57,DAVID,79,L,-14.0,L,170.0,U
Nov 22, 2016,USCUP,108,CHARL,103,L,0.0,,0.0,
Nov 17, 2016,E.CAR,64,CHARL,76,W,-5.5,W,154.5,U
Nov 14, 2016,CHARL,100,ELON,95,W,-4.0,W,164.0,O
Nov 11, 2016,NEWBR,88,CHARL,101,W,0.0,,0.0,
Nov 27, 2015,WASH,71,CHARL,66,L,+13.5,W,163.0,U
Nov 26, 2015,MICH,102,CHARL,47,L,+13.5,L,149.0,P
Nov 25, 2015,CHARL,70,SYRA,83,L,-14.5,W,138.5,O
Nov 19, 2015,FURMN,68,CHARL,77,W,+3.0,W,148.5,U
Nov 16, 2015,CHARL,74,E.CAR,88,L,-7.0,L,144.5,O
Nov 13, 2015,ELON,85,CHARL,74,L,-4.5,L,146.5,O
Nov 30, 2014,CHARL,66,NCASH,63,W,0.0,,0.0,
Nov 25, 2014,MIAMI,77,CHARL,74,L,+7.0,W,134.0,O
Nov 23, 2014,CHARL,58,MIAMI,77,L,-8.5,L,135.0,P
Nov 21, 2014,CHARL,65,S.CAR,63,W,-3.5,W,135.0,U
Nov 20, 2014,PENST,97,CHARL,106,W,+4.0,W,136.0,O
Nov 16, 2014,CHARL,73,ELON,60,W,+5.5,W,0.0,
Nov 24, 2013,CHARL,63,MICH,61,W,-10.0,W,153.0,U
Nov 22, 2013,NEAST,77,CHARL,86,W,-3.0,W,143.0,O
Nov 21, 2013,CHARL,68,KANST,61,W,-4.5,W,145.0,U
Nov 15, 2013,ELON,69,CHARL,83,W,-2.5,W,154.5,U
Nov 12, 2013,CHARL,82,COLCH,83,L,-6.5,W,150.0,O
