Dec 23, 2017,TEXSO,52,BYU,73,L,0.0,,0.0,
Dec 18, 2017,TEXSO,72,TCU,91,L,0.0,,0.0,
Dec 16, 2017,TEXSO,66,WYOM,72,L,0.0,,0.0,
Dec 14, 2017,TEXSO,68,BAYLR,99,L,-19.0,L,142.5,O
Dec 11, 2017,TEXSO,68,OREG,74,L,-20.5,W,158.5,U
Dec 2, 2017,TEXSO,69,TOLDO,71,L,0.0,,0.0,
Dec 21, 2016,TEXSO,63,BAYLR,89,L,0.0,,141.5,O
Dec 18, 2016,TEXSO,59,TCU,96,L,-14.5,L,144.5,O
Dec 17, 2016,TEXSO,80,LSU,88,L,-10.5,W,151.0,O
Dec 13, 2016,TEXSO,58,CINCY,96,L,0.0,,0.0,
Dec 10, 2016,TEXSO,71,LOUIS,102,L,0.0,,0.0,
Dec 3, 2016,TEXSO,70,S.ILL,74,L,0.0,,0.0,
Dec 29, 2015,TEXSO,59,BAYLR,72,L,-21.0,W,144.5,U
Dec 27, 2015,TEXSO,67,SYRA,80,L,-16.0,W,137.0,O
Dec 16, 2015,TEXSO,73,IONA,83,L,0.0,,0.0,
Dec 12, 2015,TEXSO,71,CMICH,79,L,0.0,,0.0,
Dec 5, 2015,TEXSO,62,SFA,66,L,0.0,,0.0,
Dec 2, 2015,TEXSO,73,MISST,86,L,-12.0,L,150.0,O
Dec 30, 2014,TEXSO,52,NMXST,54,L,0.0,,0.0,
Dec 28, 2014,TEXSO,58,KANST,56,W,0.0,,0.0,
Dec 23, 2014,TEXSO,60,AUBRN,61,L,0.0,,0.0,
Dec 20, 2014,TEXSO,71,MICHS,64,W,-24.5,W,135.0,P
Dec 15, 2014,TEXSO,54,GONZG,94,L,0.0,,0.0,
Dec 12, 2014,TEXSO,50,FLA,75,L,-25.5,W,126.5,U
Dec 1, 2014,TEXSO,49,BAYLR,75,L,-21.0,L,126.0,U
Dec 29, 2013,TEXSO,64,TCU,77,L,0.0,,0.0,
Dec 18, 2013,TEXSO,90,TEMPL,89,W,0.0,,0.0,
Dec 15, 2013,TEXSO,80,FULLR,87,L,0.0,,0.0,
Dec 4, 2013,TEXSO,71,TULSA,98,L,0.0,,0.0,
Dec 27, 2012,TEXSO,68,AKRON,83,L,0.0,,0.0,
