Feb 28, 2018,NICHL,73,NWST,70,W,0.0,,0.0,
Feb 24, 2018,NEWOR,64,NICHL,78,W,0.0,,0.0,
Feb 21, 2018,NICHL,96,MCNEE,79,W,0.0,,0.0,
Feb 17, 2018,NICHL,87,C.ARK,83,W,0.0,,0.0,
Feb 14, 2018,SAMHO,72,NICHL,73,W,0.0,,0.0,
Feb 10, 2018,HOUBPT,67,NICHL,94,W,0.0,,0.0,
Feb 7, 2018,NICHL,69,ABILE,65,W,0.0,,0.0,
Feb 3, 2018,NICHL,81,NEWOR,64,W,0.0,,0.0,
Feb 25, 2017,SELA,71,NICHL,77,W,0.0,,0.0,
Feb 23, 2017,NICHL,77,INCAR,68,W,0.0,,0.0,
Feb 18, 2017,NWST,80,NICHL,78,L,0.0,,0.0,
Feb 16, 2017,C.ARK,89,NICHL,96,W,0.0,,0.0,
Feb 11, 2017,NICHL,83,C.ARK,106,L,0.0,,0.0,
Feb 4, 2017,NICHL,69,NEWOR,78,L,0.0,,0.0,
Feb 1, 2017,NICHL,44,SELA,72,L,0.0,,0.0,
Feb 29, 2016,NEWOR,76,NICHL,80,W,0.0,,0.0,
Feb 27, 2016,NICHL,69,MCNEE,71,L,0.0,,0.0,
Feb 22, 2016,NICHL,67,NWST,81,L,0.0,,0.0,
Feb 20, 2016,SFA,88,NICHL,53,L,0.0,,0.0,
Feb 13, 2016,NICHL,61,SELA,69,L,0.0,,0.0,
Feb 8, 2016,INCAR,60,NICHL,71,W,0.0,,0.0,
Feb 6, 2016,MCNEE,56,NICHL,71,W,0.0,,0.0,
Feb 1, 2016,NICHL,53,NEWOR,74,L,0.0,,0.0,
Feb 28, 2015,NICHL,78,MCNEE,83,L,0.0,,0.0,
Feb 23, 2015,NWST,79,NICHL,57,L,0.0,,0.0,
Feb 21, 2015,NICHL,71,SFA,86,L,0.0,,0.0,
Feb 14, 2015,SELA,65,NICHL,59,L,0.0,,0.0,
Feb 10, 2015,NICHL,64,INCAR,73,L,0.0,,0.0,
Feb 7, 2015,MCNEE,59,NICHL,70,W,0.0,,0.0,
Feb 2, 2015,NEWOR,55,NICHL,67,W,0.0,,0.0,
