Feb 24, 2018,LAMAR,71,SFA,66,W,0.0,,0.0,
Feb 21, 2018,LAMAR,87,HOUBPT,73,W,0.0,,0.0,
Feb 17, 2018,TEXCC,76,LAMAR,79,W,0.0,,0.0,
Feb 14, 2018,INCAR,62,LAMAR,85,W,0.0,,0.0,
Feb 10, 2018,LAMAR,69,SAMHO,71,L,0.0,,0.0,
Feb 7, 2018,LAMAR,79,NWST,75,W,0.0,,0.0,
Feb 3, 2018,SFA,54,LAMAR,76,W,0.0,,0.0,
Feb 25, 2017,HOUBPT,75,LAMAR,68,L,0.0,,0.0,
Feb 22, 2017,LAMAR,88,NWST,68,W,0.0,,0.0,
Feb 18, 2017,LAMAR,63,TEXCC,70,L,0.0,,0.0,
Feb 16, 2017,LAMAR,61,SFA,70,L,0.0,,0.0,
Feb 11, 2017,LAMAR,87,HOUBPT,94,L,0.0,,0.0,
Feb 9, 2017,SAMHO,76,LAMAR,80,W,0.0,,0.0,
Feb 4, 2017,MCNEE,57,LAMAR,77,W,0.0,,0.0,
Feb 29, 2016,MCNEE,77,LAMAR,74,L,0.0,,0.0,
Feb 27, 2016,LAMAR,70,INCAR,89,L,0.0,,0.0,
Feb 22, 2016,SFA,79,LAMAR,58,L,0.0,,0.0,
Feb 20, 2016,LAMAR,87,MCNEE,76,W,0.0,,0.0,
Feb 15, 2016,LAMAR,78,HOUBPT,79,L,0.0,,0.0,
Feb 8, 2016,ABILE,71,LAMAR,67,L,0.0,,0.0,
Feb 6, 2016,INCAR,74,LAMAR,71,L,0.0,,0.0,
Feb 1, 2016,SAMHO,69,LAMAR,66,L,0.0,,0.0,
Feb 28, 2015,INCAR,66,LAMAR,79,W,0.0,,0.0,
Feb 23, 2015,LAMAR,74,SFA,103,L,0.0,,0.0,
Feb 21, 2015,MCNEE,53,LAMAR,58,W,0.0,,0.0,
Feb 16, 2015,LAMAR,72,HOUBPT,64,W,0.0,,0.0,
Feb 9, 2015,LAMAR,80,ABILE,61,W,0.0,,0.0,
Feb 7, 2015,LAMAR,72,INCAR,78,L,0.0,,0.0,
Feb 2, 2015,LAMAR,50,SAMHO,79,L,0.0,,0.0,
Feb 27, 2014,LAMAR,67,ORALR,75,L,0.0,,0.0,
