Dec 31, 2017,WASH,53,UCLA,74,L,-9.0,L,160.5,U
Dec 29, 2017,WASH,88,USC,81,W,-10.0,W,157.5,O
Dec 22, 2017,MONTA,63,WASH,66,W,-4.5,L,153.5,U
Dec 19, 2017,BCOOK,55,WASH,106,W,0.0,,0.0,
Dec 17, 2017,LOYMA,78,WASH,80,W,-9.0,L,155.5,O
Dec 10, 2017,GONZG,97,WASH,70,L,+10.0,L,156.5,O
Dec 6, 2017,WASH,74,KANSA,65,W,-21.5,W,158.5,U
Dec 3, 2017,NEBOM,73,WASH,86,W,-13.0,P,166.5,U
Dec 22, 2016,WASH,94,SEATT,72,W,0.0,,160.5,O
Dec 20, 2016,CALPO,61,WASH,77,W,-14.0,W,157.0,U
Dec 18, 2016,WMICH,86,WASH,92,W,-12.5,L,165.5,O
Dec 11, 2016,NEV,87,WASH,85,L,-4.5,L,162.0,O
Dec 7, 2016,WASH,71,GONZG,98,L,-14.5,L,162.0,O
Dec 28, 2015,SABAR,83,WASH,78,L,-9.5,L,154.0,O
Dec 22, 2015,SEATT,68,WASH,79,W,0.0,,0.0,
Dec 19, 2015,OAKLN,97,WASH,83,L,-11.5,L,172.5,O
Dec 12, 2015,MONTA,62,WASH,92,W,-9.0,W,145.5,O
Dec 8, 2015,TCU,67,WASH,92,W,-6.5,W,150.5,O
Dec 6, 2015,FULLR,69,WASH,87,W,-11.0,W,158.0,U
Dec 28, 2014,STONY,62,WASH,57,L,-14.0,L,132.0,U
Dec 22, 2014,TULAN,57,WASH,66,W,-14.0,L,134.5,U
Dec 20, 2014,WASH,69,OKLA,67,W,-6.0,W,145.0,U
Dec 17, 2014,GRAMB,38,WASH,86,W,-36.0,W,125.5,U
Dec 14, 2014,EWASH,77,WASH,81,W,-7.5,L,146.0,O
Dec 7, 2014,SD.ST,36,WASH,49,W,+2.0,W,125.5,U
Dec 29, 2013,HARTF,67,WASH,73,W,-11.0,L,147.0,U
Dec 27, 2013,MSVAL,80,WASH,95,W,-22.5,L,164.5,O
Dec 22, 2013,UCONN,82,WASH,70,L,+5.5,L,146.0,O
Dec 17, 2013,WASH,73,TULAN,62,W,+7.5,W,152.5,U
Dec 14, 2013,ID.ST,66,WASH,85,W,-11.0,W,148.5,O
