Jan 31, 2018,UMBC,67,STONY,63,W,0.0,,0.0,
Jan 27, 2018,MAINE,74,UMBC,86,W,0.0,,0.0,
Jan 24, 2018,BINGH,57,UMBC,69,W,0.0,,0.0,
Jan 21, 2018,UMBC,39,ALBNY,83,L,0.0,,0.0,
Jan 15, 2018,HARTF,56,UMBC,78,W,0.0,,0.0,
Jan 13, 2018,UMBC,89,LOWELL,62,W,0.0,,0.0,
Jan 10, 2018,UMBC,72,MAINE,67,W,0.0,,0.0,
Jan 6, 2018,UMBC,56,VERMT,71,L,0.0,,0.0,
Jan 3, 2018,NH,67,UMBC,71,W,0.0,,0.0,
Jan 28, 2017,NH,103,UMBC,105,W,0.0,,0.0,
Jan 25, 2017,UMBC,73,STONY,83,L,0.0,,0.0,
Jan 22, 2017,UMBC,102,LOWELL,86,W,0.0,,0.0,
Jan 16, 2017,ALBNY,77,UMBC,50,L,0.0,,0.0,
Jan 13, 2017,UMBC,72,VERMT,81,L,0.0,,0.0,
Jan 11, 2017,UMBC,84,HARTF,68,W,0.0,,0.0,
Jan 8, 2017,MAINE,64,UMBC,75,W,0.0,,0.0,
Jan 5, 2017,BINGH,71,UMBC,85,W,0.0,,0.0,
Jan 30, 2016,NH,84,UMBC,81,L,0.0,,0.0,
Jan 27, 2016,UMBC,57,BINGH,66,L,0.0,,0.0,
Jan 24, 2016,UMBC,72,VERMT,79,L,0.0,,0.0,
Jan 21, 2016,HARTF,98,UMBC,87,L,0.0,,0.0,
Jan 16, 2016,LOWELL,95,UMBC,89,L,0.0,,0.0,
Jan 13, 2016,UMBC,74,STONY,86,L,0.0,,0.0,
Jan 9, 2016,MAINE,76,UMBC,89,W,0.0,,0.0,
Jan 6, 2016,UMBC,59,ALBNY,73,L,0.0,,0.0,
Jan 2, 2016,UMBC,83,NJIT,86,L,0.0,,0.0,
Jan 28, 2015,BINGH,68,UMBC,56,L,0.0,,0.0,
Jan 25, 2015,UMBC,55,ALBNY,69,L,0.0,,0.0,
Jan 22, 2015,UMBC,76,MAINE,59,W,0.0,,0.0,
Jan 19, 2015,HARTF,65,UMBC,63,L,0.0,,0.0,
