Jan 29, 2018,NCGRE,85,CHATT,87,L,+7.5,L,130.5,O
Jan 27, 2018,NCGRE,98,SAMFD,82,W,+7.0,W,139.5,O
Jan 24, 2018,FURMN,61,NCGRE,71,W,-1.5,W,134.5,U
Jan 20, 2018,MERCR,66,NCGRE,70,W,-2.5,W,130.5,O
Jan 18, 2018,CITDL,58,NCGRE,72,W,-19.0,L,164.5,U
Jan 13, 2018,NCGRE,66,W.CAR,55,W,+5.5,W,137.0,U
Jan 11, 2018,NCGRE,58,E.TEN,68,L,-8.5,L,137.0,U
Jan 6, 2018,NCGRE,63,VMI,61,W,+13.0,L,135.5,U
Jan 28, 2017,FURMN,73,NCGRE,67,L,-1.0,L,137.5,O
Jan 25, 2017,NCGRE,74,WOFFD,93,L,-2.0,L,144.0,O
Jan 21, 2017,CITDL,72,NCGRE,81,W,-13.0,L,181.5,U
Jan 19, 2017,MERCR,66,NCGRE,68,W,-5.5,L,135.0,U
Jan 14, 2017,NCGRE,91,VMI,82,W,+7.5,W,143.0,O
Jan 12, 2017,NCGRE,83,E.TEN,79,W,-10.5,W,144.5,O
Jan 7, 2017,W.CAR,57,NCGRE,76,W,-12.0,W,126.5,O
Jan 2, 2017,CHATT,68,NCGRE,73,W,+6.5,W,137.0,O
Jan 30, 2016,NCGRE,67,MERCR,81,L,-8.0,L,132.5,O
Jan 28, 2016,NCGRE,102,CITDL,95,W,+2.0,W,174.0,O
Jan 24, 2016,SAMFD,78,NCGRE,86,W,-2.0,W,142.0,O
Jan 21, 2016,CHATT,73,NCGRE,60,L,+4.5,L,141.5,U
Jan 17, 2016,VMI,68,NCGRE,85,W,-10.0,W,138.5,O
Jan 11, 2016,NCGRE,77,W.CAR,83,L,-5.0,L,143.0,O
Jan 9, 2016,NCGRE,83,E.TEN,86,L,-6.5,W,144.5,O
Jan 5, 2016,FURMN,66,NCGRE,67,W,+2.0,W,132.0,O
Jan 2, 2016,NCGRE,76,WOFFD,87,L,-7.0,L,132.0,O
Jan 31, 2015,W.CAR,78,NCGRE,73,L,+3.0,L,142.0,O
Jan 29, 2015,WOFFD,58,NCGRE,42,L,+8.0,L,129.0,U
Jan 24, 2015,NCGRE,72,CHATT,81,L,-12.0,W,140.5,O
Jan 22, 2015,NCGRE,78,SAMFD,89,L,-3.5,L,139.5,O
Jan 14, 2015,VMI,63,NCGRE,75,W,+4.0,W,161.5,U
